Id,SalePrice
1579,134702.78076834945
1580,204735.16229285847
1581,134091.0393372655
1582,134702.78076834945
1583,298135.17303418444
1584,204815.17663430635
1585,140610.47067995608
1586,134091.0393372655
1587,134091.0393372655
1588,134168.00036278978
1589,134702.78076834945
1590,140037.02263753943
1591,134091.0393372655
1592,135861.76350082038
1593,140648.7640686234
1594,150534.62874468675
1595,149429.32487200486
1596,203712.07542945168
1597,151146.3701757707
1598,204735.16229285847
1599,271973.9048856588
1600,271973.9048856588
1601,134091.0393372655
1602,139998.7292488721
1603,134091.0393372655
1604,273210.18656521576
1605,281096.1536299042
1606,142381.1948435109
1607,157054.0600873773
1608,201709.51144766694
1609,196131.380523744
1610,149975.53533630798
1611,135273.55344394693
1612,149891.04625954528
1613,136711.4909695836
1614,134129.33272593282
1615,134091.0393372655
1616,134091.0393372655
1617,134091.0393372655
1618,134091.0393372655
1619,134702.78076834945
1620,151146.3701757707
1621,135291.6142818878
1622,149911.76006900638
1623,278743.7990629312
1624,157092.3534760446
1625,139998.7292488721
1626,155837.02955981917
1627,157092.3534760446
1628,285556.07986010466
1629,204735.16229285847
1630,294416.6521560777
1631,272092.92767315876
1632,278517.62087981834
1633,197296.42281099633
1634,157092.3534760446
1635,156949.90478057077
1636,141869.3223554968
1637,151184.66356443803
1638,204815.17663430635
1639,157092.3534760446
1640,205088.98408486295
1641,157092.3534760446
1642,204944.57734040753
1643,272242.59207892354
1644,272071.9740719333
1645,151184.66356443803
1646,141792.36132997257
1647,196131.380523744
1648,134779.74179387372
1649,134091.0393372655
1650,134702.78076834945
1651,134702.78076834945
1652,139998.7292488721
1653,139998.7292488721
1654,157092.3534760446
1655,196131.380523744
1656,155921.5186365818
1657,157092.3534760446
1658,155921.5186365818
1659,195028.27931888934
1660,134741.07415701676
1661,351274.75875960354
1662,333550.63984748884
1663,345087.6295230254
1664,351740.565681689
1665,333155.95589312026
1666,290113.89297299564
1667,294245.85929483036
1668,333279.5029978922
1669,325250.0401540548
1670,334559.75367741915
1671,206664.92344330868
1672,353102.0012497213
1673,296605.1807942177
1674,280827.4664366394
1675,143465.19366828632
1676,142437.11952763938
1677,197120.76766632454
1678,349657.2989702771
1679,302050.3158554022
1680,331165.8289633811
1681,317656.04726963944
1682,288646.6849677024
1683,197710.26493364832
1684,203834.79770390206
1685,156888.84473473282
1686,196131.380523744
1687,197179.8826021252
1688,204735.16229285847
1689,204735.16229285847
1690,204432.58678566612
1691,196362.21397679672
1692,286389.44168503257
1693,197179.8826021252
1694,156949.90478057077
1695,203834.79770390206
1696,210292.65661448063
1697,203834.79770390206
1698,294833.32342041074
1699,298989.20177046704
1700,204815.17663430635
1701,276505.1762350667
1702,285806.7268517184
1703,280928.5276569487
1704,285904.7960379928
1705,273210.18656521576
1706,347913.4164855393
1707,204510.14430345982
1708,197710.26493364832
1709,324922.86886225
1710,271973.9048856588
1711,282161.81730247085
1712,282453.0726518096
1713,210312.92169013922
1714,204735.16229285847
1715,204735.16229285847
1716,195028.27931888934
1717,195028.27931888934
1718,140075.6902743964
1719,204735.16229285847
1720,280827.4664366394
1721,195028.27931888934
1722,134091.0393372655
1723,135846.37802969865
1724,209182.09517477226
1725,204815.17663430635
1726,157054.0600873773
1727,142519.79795014043
1728,204735.16229285847
1729,148431.28180174317
1730,157092.3534760446
1731,134702.78076834945
1732,134702.78076834945
1733,134091.0393372655
1734,135234.63659861468
1735,134091.0393372655
1736,134091.0393372655
1737,299875.6198042783
1738,204735.16229285847
1739,210436.2815557332
1740,157092.3534760446
1741,141063.15932597913
1742,156911.61139190345
1743,203834.79770390206
1744,279369.7746076258
1745,205561.82223845404
1746,277381.1198533876
1747,204815.17663430635
1748,157092.3534760446
1749,136650.40142720114
1750,140192.31312305923
1751,203712.07542945168
1752,134091.0393372655
1753,150002.77291442154
1754,204815.17663430635
1755,142517.5374351128
1756,134741.07415701676
1757,134091.0393372655
1758,136457.5370914621
1759,151184.66356443803
1760,135466.25026215703
1761,135329.9076705551
1762,151184.66356443803
1763,155948.75621469546
1764,134091.0393372655
1765,155910.46282602815
1766,155921.5186365818
1767,157092.3534760446
1768,134127.21571274454
1769,195198.02322955962
1770,141142.32651022132
1771,134243.83742177393
1772,139250.62852692054
1773,134282.13081044125
1774,151146.3701757707
1775,139998.7292488721
1776,134702.78076834945
1777,134091.0393372655
1778,134091.0393372655
1779,134243.83742177393
1780,203632.06108800377
1781,134243.83742177393
1782,134091.0393372655
1783,137243.05043795946
1784,134091.0393372655
1785,134091.0393372655
1786,151184.66356443803
1787,204735.16229285847
1788,134091.0393372655
1789,134702.78076834945
1790,134091.0393372655
1791,157054.0600873773
1792,145158.31843852712
1793,140648.7640686234
1794,140610.47067995608
1795,139998.7292488721
1796,140073.19901301846
1797,140610.47067995608
1798,134091.0393372655
1799,134091.0393372655
1800,134168.00036278978
1801,149482.7925917818
1802,155768.01413055428
1803,155910.46282602815
1804,134702.78076834945
1805,140037.02263753943
1806,141830.72612922802
1807,157054.0600873773
1808,135347.5389660163
1809,149523.2322959389
1810,150041.06630308885
1811,150534.62874468675
1812,148220.1966438748
1813,134856.76934610074
1814,134702.78076834945
1815,134091.0393372655
1816,134091.0393372655
1817,151003.92148029688
1818,156442.31865629336
1819,140625.85615107778
1820,134129.33272593282
1821,154675.8527192638
1822,155768.01413055428
1823,134091.0393372655
1824,154081.69086738618
1825,150572.92213335406
1826,134127.21571274454
1827,134091.0393372655
1828,150572.92213335406
1829,134702.78076834945
1830,157054.0600873773
1831,204815.17663430635
1832,150534.62874468675
1833,156442.31865629336
1834,154043.39747871883
1835,204815.17663430635
1836,155298.72139494418
1837,134091.0393372655
1838,146858.03768593795
1839,134091.0393372655
1840,135387.43468312314
1841,135311.597624139
1842,135234.63659861468
1843,134129.33272593282
1844,140648.7640686234
1845,150572.92213335406
1846,140648.7640686234
1847,149429.32487200486
1848,134091.0393372655
1849,139983.64300344762
1850,134091.0393372655
1851,155337.0147836115
1852,134129.33272593282
1853,135234.63659861468
1854,195028.27931888934
1855,141414.4940774586
1856,204815.17663430635
1857,150041.06630308885
1858,151146.3701757707
1859,151003.92148029688
1860,134973.40712427686
1861,151003.92148029688
1862,211111.628155291
1863,211111.628155291
1864,211111.628155291
1865,327673.65746814944
1866,332059.80776694533
1867,280827.4664366394
1868,283791.9854097076
1869,196245.19975028577
1870,280827.4664366394
1871,282166.37919453735
1872,155411.747541648
1873,204735.16229285847
1874,134091.0393372655
1875,203953.79639045984
1876,157092.3534760446
1877,203834.79770390206
1878,204735.16229285847
1879,134091.0393372655
1880,134702.78076834945
1881,210082.45976372875
1882,276897.61235915724
1883,204735.16229285847
1884,204815.17663430635
1885,273254.1555651858
1886,281837.6886055995
1887,201902.1053235971
1888,280827.4664366394
1889,148369.57357703501
1890,134127.21571274454
1891,140610.47067995608
1892,134091.0393372655
1893,135807.5022717108
1894,150534.62874468675
1895,149429.32487200486
1896,134718.16623947117
1897,134661.81201286297
1898,140367.42283510798
1899,140881.09703588346
1900,195028.27931888934
1901,150041.06630308885
1902,134679.87285080386
1903,205088.98408486295
1904,134129.33272593282
1905,157092.3534760446
1906,150430.47343788025
1907,155948.75621469546
1908,140648.7640686234
1909,140881.09703588346
1910,140881.09703588346
1911,157092.3534760446
1912,207004.5210001618
1913,151146.3701757707
1914,134091.0393372655
1915,274599.1559378821
1916,134091.0393372655
1917,284726.93806223135
1918,140037.02263753943
1919,141237.5975821617
1920,151146.3701757707
1921,345755.10426231637
1922,327789.8595001468
1923,157092.3534760446
1924,204254.7423126519
1925,204815.17663430635
1926,344855.8265120183
1927,134091.0393372655
1928,142743.9798554318
1929,134091.0393372655
1930,139998.7292488721
1931,134741.07415701676
1932,135291.6142818878
1933,150041.06630308885
1934,157092.3534760446
1935,156184.190097598
1936,157054.0600873773
1937,157092.3534760446
1938,141127.24026479683
1939,274374.2352127453
1940,271973.9048856588
1941,157092.3534760446
1942,157054.0600873773
1943,271973.9048856588
1944,292802.96042865596
1945,341299.6411938885
1946,155084.4033683822
1947,322958.73344161845
1948,156591.70432474016
1949,205081.54352151084
1950,196188.8455236776
1951,206744.93778475653
1952,206664.92344330868
1953,141945.159414481
1954,204815.17663430635
1955,135427.95687348972
1956,210436.2815557332
1957,155921.5186365818
1958,287327.72128356184
1959,151146.3701757707
1960,134091.0393372655
1961,134702.78076834945
1962,139998.7292488721
1963,139998.7292488721
1964,135823.47011215304
1965,155883.2252479145
1966,196131.380523744
1967,283213.87859554985
1968,304877.20716674376
1969,343996.66372339893
1970,347059.7679447855
1971,341904.72314725496
1972,330755.5144143388
1973,291452.13675290416
1974,287413.1529896929
1975,349527.1787701036
1976,280827.4664366394
1977,296979.5896202833
1978,297703.6475399189
1979,338783.10883480456
1980,197120.76766632454
1981,333279.5029978922
1982,271973.9048856588
1983,271973.9048856588
1984,204735.16229285847
1985,209182.09517477226
1986,210082.45976372875
1987,196188.8455236776
1988,156949.90478057077
1989,204735.16229285847
1990,204815.17663430635
1991,197120.76766632454
1992,204815.17663430635
1993,201902.1053235971
1994,204945.35914361035
1995,204735.16229285847
1996,277064.70073906344
1997,329363.62961325975
1998,298237.8041125255
1999,205490.5232338641
2000,286534.65455676644
2001,210162.4741051766
2002,210757.8063632865
2003,284821.1575149496
2004,281096.1536299042
2005,273210.18656521576
2006,271973.9048856588
2007,280928.5276569487
2008,196131.380523744
2009,157054.0600873773
2010,204735.16229285847
2011,140075.6902743964
2012,196131.380523744
2013,157054.0600873773
2014,157054.0600873773
2015,204735.16229285847
2016,157054.0600873773
2017,204735.16229285847
2018,134129.33272593282
2019,134129.33272593282
2020,134091.0393372655
2021,134091.0393372655
2022,155837.02955981917
2023,151184.66356443803
2024,157092.3534760446
2025,335935.10993869527
2026,196188.8455236776
2027,141906.86602581368
2028,197354.51455326495
2029,157054.0600873773
2030,315160.19692351733
2031,316267.0778969731
2032,316396.4786030743
2033,315160.19692351733
2034,197710.26493364832
2035,204735.16229285847
2036,271973.9048856588
2037,271973.9048856588
2038,322487.95443707943
2039,271973.9048856588
2040,335574.97107668273
2041,278469.1900432069
2042,204735.16229285847
2043,155798.73617115186
2044,155948.75621469546
2045,204735.16229285847
2046,151146.3701757707
2047,148991.37646567365
2048,134702.78076834945
2049,151146.3701757707
2050,203632.06108800377
2051,134091.0393372655
2052,134702.78076834945
2053,134091.0393372655
2054,134091.0393372655
2055,151003.92148029688
2056,134895.06273476806
2057,134091.0393372655
2058,157092.3534760446
2059,134206.29375145712
2060,149279.30482846135
2061,155948.75621469546
2062,134091.0393372655
2063,134091.0393372655
2064,134779.74179387372
2065,134702.78076834945
2066,157092.3534760446
2067,150572.92213335406
2068,151146.3701757707
2069,134091.0393372655
2070,134168.00036278978
2071,134091.0393372655
2072,148785.74238686342
2073,134741.07415701676
2074,195198.02322955962
2075,139998.7292488721
2076,134741.07415701676
2077,134505.43459462124
2078,134091.0393372655
2079,142479.2440464455
2080,139998.7292488721
2081,140587.56276241047
2082,150534.62874468675
2083,150002.77291442154
2084,134091.0393372655
2085,134091.0393372655
2086,139998.7292488721
2087,135468.51077718465
2088,135763.8716755793
2089,134091.0393372655
2090,154127.8865554815
2091,150534.62874468675
2092,151146.3701757707
2093,149429.32487200486
2094,195028.27931888934
2095,155837.02955981917
2096,134091.0393372655
2097,134091.0393372655
2098,149898.61760761502
2099,134091.0393372655
2100,150534.62874468675
2101,151146.3701757707
2102,202731.6964990474
2103,134091.0393372655
2104,151146.3701757707
2105,149391.03148333755
2106,134702.78076834945
2107,205088.98408486295
2108,134091.0393372655
2109,134091.0393372655
2110,134165.50910141185
2111,203632.06108800377
2112,150572.92213335406
2113,134243.83742177393
2114,140587.56276241047
2115,155337.0147836115
2116,134741.07415701676
2117,156299.86996081955
2118,142007.4394501063
2119,139998.7292488721
2120,134322.91660011996
2121,134091.0393372655
2122,134091.0393372655
2123,134091.0393372655
2124,204815.17663430635
2125,151146.3701757707
2126,157054.0600873773
2127,156442.31865629336
2128,155298.72139494418
2129,140610.47067995608
2130,155156.27269947037
2131,157092.3534760446
2132,136571.55413483887
2133,140610.47067995608
2134,141412.9528661487
2135,134702.78076834945
2136,136061.45614983237
2137,134091.0393372655
2138,134702.78076834945
2139,140648.7640686234
2140,134091.0393372655
2141,140648.7640686234
2142,134091.0393372655
2143,134702.78076834945
2144,134702.78076834945
2145,134091.0393372655
2146,140725.7250941476
2147,151184.66356443803
2148,136099.4531766103
2149,134702.78076834945
2150,204735.16229285847
2151,195028.27931888934
2152,149286.87617653108
2153,149286.87617653108
2154,134091.0393372655
2155,140531.2085358023
2156,157092.3534760446
2157,204735.16229285847
2158,204815.17663430635
2159,204815.17663430635
2160,196889.29005085045
2161,280827.4664366394
2162,344344.280447039
2163,333382.1340762332
2164,280930.0975149804
2165,157092.3534760446
2166,134702.78076834945
2167,201902.1053235971
2168,157054.0600873773
2169,204735.16229285847
2170,204815.17663430635
2171,134779.74179387372
2172,134741.07415701676
2173,151146.3701757707
2174,204815.17663430635
2175,325828.8982834131
2176,290113.89297299564
2177,204945.35914361035
2178,272174.60515027435
2179,140610.47067995608
2180,157054.0600873773
2181,203834.79770390206
2182,210082.45976372875
2183,197120.76766632454
2184,134091.0393372655
2185,134702.78076834945
2186,140648.7640686234
2187,140648.7640686234
2188,147266.2278390877
2189,151184.66356443803
2190,135311.597624139
2191,135311.597624139
2192,134091.0393372655
2193,134091.0393372655
2194,134091.0393372655
2195,134091.0393372655
2196,134243.83742177393
2197,134679.87285080386
2198,203666.26560579502
2199,157092.3534760446
2200,140762.1987426797
2201,141142.94996688623
2202,271973.9048856588
2203,155948.75621469546
2204,150572.92213335406
2205,135866.6172075115
2206,140037.02263753943
2207,272558.956940481
2208,204815.17663430635
2209,151184.66356443803
2210,140648.7640686234
2211,139998.7292488721
2212,139998.7292488721
2213,134243.83742177393
2214,149429.32487200486
2215,134091.0393372655
2216,150534.62874468675
2217,134702.78076834945
2218,135763.8716755793
2219,134091.0393372655
2220,134091.0393372655
2221,274599.1559378821
2222,205539.9095985174
2223,212767.58185518454
2224,210082.45976372875
2225,151146.3701757707
2226,151184.66356443803
2227,204735.16229285847
2228,282166.37919453735
2229,273352.2247514603
2230,149975.53533630798
2231,210082.45976372875
2232,156949.90478057077
2233,142206.75658732827
2234,273210.18656521576
2235,157054.0600873773
2236,278620.2519581593
2237,298373.1834177894
2238,201709.51144766694
2239,134091.0393372655
2240,141831.0289668295
2241,134855.57885285787
2242,134702.78076834945
2243,149708.56928704088
2244,134091.0393372655
2245,134129.33272593282
2246,134168.00036278978
2247,141142.32651022132
2248,134091.0393372655
2249,134091.0393372655
2250,134702.78076834945
2251,150534.62874468675
2252,157092.3534760446
2253,147073.22356507066
2254,157092.3534760446
2255,157092.3534760446
2256,204735.16229285847
2257,157092.3534760446
2258,196131.380523744
2259,157092.3534760446
2260,140648.7640686234
2261,271973.9048856588
2262,271973.9048856588
2263,297500.7305146422
2264,348482.3715105171
2265,148536.06928725535
2266,316396.4786030743
2267,294434.44293271395
2268,346218.7360675271
2269,142342.90145484358
2270,204254.7423126519
2271,204836.2235131678
2272,204815.17663430635
2273,141831.0289668295
2274,143189.03373823338
2275,141985.94520415968
2276,196301.1244344143
2277,157092.3534760446
2278,148322.16698002492
2279,134091.0393372655
2280,134091.0393372655
2281,142558.09133880778
2282,142558.09133880778
2283,139998.7292488721
2284,140192.31312305923
2285,196131.380523744
2286,134091.0393372655
2287,334945.4771340554
2288,286893.028864311
2289,300684.6334697441
2290,349542.6048875234
2291,294245.85929483036
2292,346612.5687132429
2293,348996.3250910089
2294,339902.58822582604
2295,348678.7242736153
2296,277367.74502439075
2297,287566.3069480675
2298,334559.75367741915
2299,303267.51296229754
2300,288751.21376345196
2301,283420.3327679677
2302,210082.45976372875
2303,277524.10383198445
2304,281096.1536299042
2305,141237.5975821617
2306,141237.5975821617
2307,143508.82426441784
2308,271973.9048856588
2309,317656.04726963944
2310,271973.9048856588
2311,197710.26493364832
2312,156911.61139190345
2313,156949.90478057077
2314,203834.79770390206
2315,156949.90478057077
2316,157092.3534760446
2317,142519.79795014043
2318,156911.61139190345
2319,203834.79770390206
2320,196188.8455236776
2321,280827.4664366394
2322,196188.8455236776
2323,196131.380523744
2324,197179.8826021252
2325,204735.16229285847
2326,197412.90465235693
2327,204815.17663430635
2328,204815.17663430635
2329,157092.3534760446
2330,157092.3534760446
2331,293600.82066701225
2332,335632.06329702196
2333,286432.02347842546
2334,210436.2815557332
2335,277623.7491768191
2336,286234.681404368
2337,197120.76766632454
2338,280930.0975149804
2339,271973.9048856588
2340,344071.7011947865
2341,204735.16229285847
2342,271973.9048856588
2343,204735.16229285847
2344,210162.4741051766
2345,281096.1536299042
2346,271973.9048856588
2347,196301.1244344143
2348,272071.9740719333
2349,151146.3701757707
2350,283156.1502872087
2351,273362.8742583252
2352,283893.5684831245
2353,157092.3534760446
2354,139998.7292488721
2355,195028.27931888934
2356,134702.78076834945
2357,204376.9618370279
2358,157054.0600873773
2359,140569.5019244696
2360,134091.0393372655
2361,134702.78076834945
2362,205088.98408486295
2363,134702.78076834945
2364,140648.7640686234
2365,271973.9048856588
2366,271973.9048856588
2367,271973.9048856588
2368,197564.63665040818
2369,271973.9048856588
2370,156949.90478057077
2371,157054.0600873773
2372,197120.76766632454
2373,277109.6581908077
2374,278473.7765916918
2375,271973.9048856588
2376,206875.1202940606
2377,294460.62115604774
2378,140687.4317054803
2379,157092.3534760446
2380,140610.47067995608
2381,141199.30419349438
2382,204735.16229285847
2383,204735.16229285847
2384,204815.17663430635
2385,141792.36132997257
2386,139998.7292488721
2387,134091.0393372655
2388,136078.7109969587
2389,134741.07415701676
2390,134818.03518254103
2391,134741.07415701676
2392,134091.0393372655
2393,196131.380523744
2394,141754.06794130526
2395,157092.3534760446
2396,141812.60050778545
2397,155948.75621469546
2398,134702.78076834945
2399,134091.0393372655
2400,134091.0393372655
2401,134091.0393372655
2402,134127.21571274454
2403,151146.3701757707
2404,136473.5049319043
2405,141063.15932597913
2406,139998.7292488721
2407,134091.0393372655
2408,134702.78076834945
2409,134165.50910141185
2410,155948.75621469546
2411,134091.0393372655
2412,141932.14745137375
2413,134284.62321145262
2414,134168.00036278978
2415,151146.3701757707
2416,140610.47067995608
2417,139998.7292488721
2418,134091.0393372655
2419,149391.03148333755
2420,134129.33272593282
2421,149429.32487200486
2422,134091.0393372655
2423,150534.62874468675
2424,149429.32487200486
2425,151146.3701757707
2426,136435.21154323698
2427,149248.58278786376
2428,204735.16229285847
2429,134091.0393372655
2430,139998.7292488721
2431,134361.66569319292
2432,134091.0393372655
2433,134206.29375145712
2434,134421.43953483412
2435,135961.32960628872
2436,134091.0393372655
2437,134091.0393372655
2438,134129.33272593282
2439,134702.78076834945
2440,141199.30419349438
2441,134129.33272593282
2442,134129.33272593282
2443,134741.07415701676
2444,134818.03518254103
2445,134127.21571274454
2446,151146.3701757707
2447,272071.9740719333
2448,155337.0147836115
2449,134935.11373560954
2450,157054.0600873773
2451,135802.16506424663
2452,205088.98408486295
2453,134091.0393372655
2454,140432.5191769371
2455,134129.33272593282
2456,148135.7075671121
2457,135823.47011215304
2458,140269.3556047995
2459,134091.0393372655
2460,148451.57879406426
2461,134856.76934610074
2462,148174.00095577943
2463,135291.6142818878
2464,156442.31865629336
2465,142386.04855020205
2466,135427.95687348972
2467,195259.11277194205
2468,135311.597624139
2469,134243.83742177393
2470,157092.3534760446
2471,203712.07542945168
2472,155948.75621469546
2473,136571.55413483887
2474,150033.97959338236
2475,203712.07542945168
2476,134679.87285080386
2477,134091.0393372655
2478,148870.23146362609
2479,134702.78076834945
2480,135884.67141836596
2481,134091.0393372655
2482,134702.78076834945
2483,134091.0393372655
2484,134702.78076834945
2485,134091.0393372655
2486,135904.91059617882
2487,151184.66356443803
2488,195142.0985454311
2489,141237.5975821617
2490,134206.29375145712
2491,134702.78076834945
2492,156949.90478057077
2493,136650.40142720114
2494,151184.66356443803
2495,134421.43953483412
2496,157092.3534760446
2497,155298.72139494418
2498,134091.0393372655
2499,134091.0393372655
2500,135234.63659861468
2501,134917.8588884832
2502,148806.4561963245
2503,136951.09953306
2504,157092.3534760446
2505,204815.17663430635
2506,280928.5276569487
2507,299404.38279021723
2508,280928.5276569487
2509,210082.45976372875
2510,271973.9048856588
2511,196188.8455236776
2512,204735.16229285847
2513,204815.17663430635
2514,280024.04974245816
2515,134702.78076834945
2516,142479.2440464455
2517,134091.0393372655
2518,134091.0393372655
2519,204815.17663430635
2520,204735.16229285847
2521,204735.16229285847
2522,204815.17663430635
2523,134702.78076834945
2524,135884.67141836596
2525,135884.67141836596
2526,134702.78076834945
2527,134091.0393372655
2528,134702.78076834945
2529,134702.78076834945
2530,134702.78076834945
2531,204836.2235131678
2532,204815.17663430635
2533,204735.16229285847
2534,272076.5359639998
2535,278531.25033274107
2536,204815.17663430635
2537,273254.1555651858
2538,204073.12167298666
2539,196131.380523744
2540,142558.09133880778
2541,204674.10224702052
2542,151003.92148029688
2543,134129.33272593282
2544,134702.78076834945
2545,136137.7465652776
2546,140687.4317054803
2547,140648.7640686234
2548,151146.3701757707
2549,142705.68646676448
2550,363269.6320905433
2551,140610.47067995608
2552,134091.0393372655
2553,135311.597624139
2554,135311.597624139
2555,140037.02263753943
2556,134129.33272593282
2557,134702.78076834945
2558,150534.62874468675
2559,147710.42554894096
2560,141769.45341242696
2561,195028.27931888934
2562,154081.69086738618
2563,154285.1786307066
2564,204735.16229285847
2565,134973.40712427686
2566,150572.92213335406
2567,137243.05043795946
2568,155948.75621469546
2569,156591.70432474016
2570,140648.7640686234
2571,151146.3701757707
2572,272092.92767315876
2573,206279.97383333198
2574,296776.23174645496
2575,140804.05455414316
2576,150534.62874468675
2577,150534.62874468675
2578,134091.0393372655
2579,134091.0393372655
2580,150534.62874468675
2581,134702.78076834945
2582,134091.0393372655
2583,271973.9048856588
2584,142381.1948435109
2585,141635.64730928725
2586,196952.6314232539
2587,204196.35659559228
2588,195028.27931888934
2589,140648.7640686234
2590,204735.16229285847
2591,157092.3534760446
2592,204952.14281540966
2593,272103.30559175997
2594,196188.8455236776
2595,273210.18656521576
2596,295645.09293621464
2597,156888.84473473282
2598,205088.98408486295
2599,335686.46535477135
2600,150002.77291442154
2601,140610.47067995608
2602,134091.0393372655
2603,134091.0393372655
2604,134091.0393372655
2605,134091.0393372655
2606,134741.07415701676
2607,143189.03373823338
2608,150041.06630308885
2609,148785.74238686342
2610,134091.0393372655
2611,149391.03148333755
2612,134779.74179387372
2613,134091.0393372655
2614,134091.0393372655
2615,142342.90145484358
2616,140037.02263753943
2617,150041.06630308885
2618,146341.64821727597
2619,206744.93778475653
2620,156949.90478057077
2621,157092.3534760446
2622,157092.3534760446
2623,277254.01238960813
2624,211707.28564565012
2625,295405.3062127566
2626,141869.3223554968
2627,272092.92767315876
2628,343950.9240721408
2629,441296.15836686635
2630,336587.4135126059
2631,353915.8693628434
2632,343950.9240721408
2633,321569.7640689522
2634,345097.566097692
2635,140648.7640686234
2636,204815.17663430635
2637,195703.62591844707
2638,204945.35914361035
2639,157092.3534760446
2640,141754.06794130526
2641,134702.78076834945
2642,153700.45116915944
2643,140610.47067995608
2644,136457.5370914621
2645,139998.7292488721
2646,139998.7292488721
2647,139998.7292488721
2648,141792.36132997257
2649,139448.8080898315
2650,196131.380523744
2651,155921.5186365818
2652,343748.3974344726
2653,282107.71711616643
2654,212687.5675137367
2655,341299.6411938885
2656,334772.843438507
2657,321655.9040940618
2658,279048.47822191083
2659,292836.20790920226
2660,292683.6868192538
2661,334430.35297131795
2662,334559.75367741915
2663,282573.7463834885
2664,317656.04726963944
2665,328213.51112219866
2666,317627.7077838476
2667,155921.5186365818
2668,204735.16229285847
2669,142519.79795014043
2670,286391.02961551386
2671,204735.16229285847
2672,197120.76766632454
2673,204735.16229285847
2674,204735.16229285847
2675,196131.380523744
2676,204735.16229285847
2677,157092.3534760446
2678,210292.65661448063
2679,283872.90932594874
2680,285256.1067077063
2681,335473.9768241972
2682,288747.6340688328
2683,423972.18415820325
2684,286432.02347842546
2685,290869.72421549645
2686,274956.95649452833
2687,283445.0600160326
2688,271973.9048856588
2689,271973.9048856588
2690,357373.2849312813
2691,157054.0600873773
2692,140034.90562435114
2693,197528.1703570203
2694,139998.7292488721
2695,204735.16229285847
2696,204735.16229285847
2697,157054.0600873773
2698,157054.0600873773
2699,148371.53171176964
2700,141947.65181549237
2701,142479.2440464455
2702,134702.78076834945
2703,157054.0600873773
2704,134893.87224152518
2705,134091.0393372655
2706,134091.0393372655
2707,134702.78076834945
2708,134091.0393372655
2709,134091.0393372655
2710,134129.33272593282
2711,207018.74523531317
2712,292729.1405070595
2713,195028.27931888934
2714,196131.380523744
2715,156911.61139190345
2716,196131.380523744
2717,204735.16229285847
2718,271973.9048856588
2719,135923.3390552229
2720,196301.1244344143
2721,134702.78076834945
2722,150002.77291442154
2723,140648.7640686234
2724,134091.0393372655
2725,134091.0393372655
2726,134127.21571274454
2727,156480.61204496067
2728,155448.107063391
2729,148785.74238686342
2730,134464.4911616412
2731,140037.02263753943
2732,134129.33272593282
2733,148785.74238686342
2734,149429.32487200486
2735,134284.62321145262
